Event	ID	Name			Wwise Object Path	Notes
	505987838	Play_SP_Kusa_Happakattar_Hit			\Default Work Unit\SE\SKILL\Play_SP_Kusa_Happakattar_Hit	
	511562348	Play_2d_pv057_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv057_3D_Dead	
	514890908	Play_SE_WEATHER_RAIN			\Default Work Unit\SE\WEATHER\Play_SE_WEATHER_RAIN	
	519170226	Play_2d_pv322_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv322_3D_Resurrect	
	531394705	Play_ME_COOKING			\Default Work Unit\ME\Play_ME_COOKING	
	531675035	Play_2d_pv232_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv232_3D_EnemyDead	
	533093529	Play_2d_pv338_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv338_3D	
	535051732	Play_2d_pv350_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv350_3D_EnemyDead	
	535799675	Play_2d_pv047_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv047_3D_Dead	
	536135386	Play_2d_pv338_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv338_3D_EnemyDead	
	538267149	Play_SE_BASE_OBJECT_GET			\Default Work Unit\SE\BASE\Play_SE_BASE_OBJECT_GET	
	541448139	Play_2d_pv102_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv102_3D_Dead	
	541518641	Play_SE_BASE_OBJECT_SET			\Default Work Unit\SE\BASE\Play_SE_BASE_OBJECT_SET	
	541566495	Play_2d_pv366_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv366_3D_Dead	
	541721881	Play_2d_pv051_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv051_3D_BossDead	
	542367695	Play_2d_pv322_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv322_3D_Dead	
	550815119	Play_2d_pv337_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv337_3D_EnemyDead	
	555558174	Play_2d_pv064_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv064_3D_Dead	
	557580709	Play_2d_pv027_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv027_3D_Dead	
	558683368	Play_2d_pv254_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv254_3D_Resurrect	
	559290634	Play_2d_pv042_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv042_3D_Dead	
	562878962	Play_2d_pv099_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv099_3D_EnemyDead	
	564371259	Play_2d_pv170_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv170_3D_Resurrect	
	570698728	Play_2d_pv140_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv140_3D_Resurrect	
	575658612	Play_SP_Kakutou_Tobihizageri			\Default Work Unit\SE\SKILL\Play_SP_Kakutou_Tobihizageri	
	579249292	Play_2d_pv197_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv197_3D_Resurrect	
	584450442	Play_2d_pv429_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv429_3D	
	587855712	Play_2d_pv282_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv282_3D_EnemyDead	
	596086887	Play_2d_pv243_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv243_3D_EnemyDead	
	600913021	Play_SP_Normal_Hakaikousen_Hit			\Default Work Unit\SE\SKILL\Play_SP_Normal_Hakaikousen_Hit	
	604426182	Play_2d_pv098_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv098_3D_Resurrect	
	604805870	Play_2d_pv183_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv183_3D_Dead	
	607292419	Play_2d_pv036_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv036_3D_Dead	
	607391899	Play_2d_pv215_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv215_3D_BossDead	
	610068658	Play_BR_Esper			\Default Work Unit\SE\SKILL\Play_BR_Esper	
	617157314	Play_2d_pv037_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv037_3D_EnemyDead	
	617190457	Play_2d_pv020_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv020_3D	
	620086026	Play_Condition_Jyoutaiijyou_Down			\Default Work Unit\SE\SKILL\Play_Condition_Jyoutaiijyou_Down	
	621252661	Play_2d_pv036_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv036_3D_EnemyDead	
	623583726	Play_SE_BASE_POT_BREAK			\Default Work Unit\SE\BASE\Play_SE_BASE_POT_BREAK	
	625585825	Play_2d_pv311_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv311_3D_Dead	
	626399995	Play_BR_Mushi			\Default Work Unit\SE\SKILL\Play_BR_Mushi	
	627780942	Play_SE_CATALOG_FALL			\Default Work Unit\SE\CATALOG\Play_SE_CATALOG_FALL	
	627851521	Play_2d_pv118_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv118_3D_Resurrect	
	630716432	Play_2d_pv321_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv321_3D_Dead	
	631393607	Play_2d_pv260_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv260_3D_Resurrect	
	632003746	Play_2d_pv807_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv807_3D_Resurrect	
	635095654	Play_2d_pv103_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv103_3D_Dead	
	638936585	Play_2d_pv024_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv024_3D_BossDead	
	640354762	Play_SP_Jimen_Dorobakudan_Hit			\Default Work Unit\SE\SKILL\Play_SP_Jimen_Dorobakudan_Hit	
	641586896	Play_Voice_2d_pv608			\Default Work Unit\VOICE\Play_Voice_2d_pv608	
	641586897	Play_Voice_2d_pv609			\Default Work Unit\VOICE\Play_Voice_2d_pv609	
	641586911	Play_Voice_2d_pv607			\Default Work Unit\VOICE\Play_Voice_2d_pv607	
	642684355	Play_2d_pv383_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv383_3D_Resurrect	
	645574029	Play_SE_RESULT_MEDAL_UNLOCK			\Default Work Unit\SE\RESULT\Play_SE_RESULT_MEDAL_UNLOCK	
	646924058	Play_2d_pv032_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv032_3D	
	647334436	Play_2d_pv045_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv045_3D	
	648256241	Play_SP_Aku_Kamikudaku			\Default Work Unit\SE\SKILL\Play_SP_Aku_Kamikudaku	
	649735423	Play_2d_pv260_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv260_3D_BossDead	
	652272427	Play_2d_pv251_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv251_3D_BossDead	
	652502723	Play_2d_pv195_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv195_3D_Dead	
	654949608	Play_2d_pv488_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv488_3D_Dead	
	655112439	Play_SP_Normal_Katakunaru			\Default Work Unit\SE\SKILL\Play_SP_Normal_Katakunaru	
	655837039	Play_SP_Fairy_TensinoKissu			\Default Work Unit\SE\SKILL\Play_SP_Fairy_TensinoKissu	
	656024421	Play_2d_pv051_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv051_3D	
	657185650	Play_2d_pv009_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv009_3D_BossDead	
	659497384	Play_Voice_2d_pv194			\Default Work Unit\VOICE\Play_Voice_2d_pv194	
	659497385	Play_Voice_2d_pv195			\Default Work Unit\VOICE\Play_Voice_2d_pv195	
	659497386	Play_Voice_2d_pv196			\Default Work Unit\VOICE\Play_Voice_2d_pv196	
	659497387	Play_Voice_2d_pv197			\Default Work Unit\VOICE\Play_Voice_2d_pv197	
	659760222	Play_2d_pv223_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv223_3D_Resurrect	
	662400581	Play_SP_Hikou_Goddobaado			\Default Work Unit\SE\SKILL\Play_SP_Hikou_Goddobaado	
	663500288	Play_2d_pv094_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv094_3D_BossDead	
	665328725	Play_2d_pv279_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv279_3D	
	665581448	Play_2d_pv277_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv277_3D_EnemyDead	
	668080688	Play_2d_pv113_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv113_3D	
	668481835	Play_2d_pv255_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv255_3D	
	668941321	Play_2d_pv349_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv349_3D_Resurrect	
	669755680	Play_2d_pv053_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv053_3D_Dead	
	670420921	Play_2d_pv349_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv349_3D_BossDead	
	673102066	Play_2d_pv341_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv341_3D_Dead	
	676274971	Play_Voice_2d_pv184			\Default Work Unit\VOICE\Play_Voice_2d_pv184	
	676274972	Play_Voice_2d_pv183			\Default Work Unit\VOICE\Play_Voice_2d_pv183	
	679565752	Play_2d_pv448_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv448_3D_EnemyDead	
	685388986	Play_2d_pv129_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv129_3D_Dead	
	685758022	Play_2d_pv021_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv021_3D	
	686200915	Play_2d_pv197_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv197_3D_EnemyDead	
	689321405	Play_2d_pv248_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv248_3D	
	689989616	Play_SP_Ghost_Sitadenameru			\Default Work Unit\SE\SKILL\Play_SP_Ghost_Sitadenameru	
	690802679	Play_2d_pv071_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv071_3D	
	691668517	Play_2d_pv468_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv468_3D_Resurrect	
	691919762	Play_Voice_2d_pv633			\Default Work Unit\VOICE\Play_Voice_2d_pv633	
	691919764	Play_Voice_2d_pv635			\Default Work Unit\VOICE\Play_Voice_2d_pv635	
	691919765	Play_Voice_2d_pv634			\Default Work Unit\VOICE\Play_Voice_2d_pv634	
	692066816	Play_Voice_2d_pv738			\Default Work Unit\VOICE\Play_Voice_2d_pv738	
	692066830	Play_Voice_2d_pv736			\Default Work Unit\VOICE\Play_Voice_2d_pv736	
	692066831	Play_Voice_2d_pv737			\Default Work Unit\VOICE\Play_Voice_2d_pv737	
	694980836	Play_2d_pv171_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv171_3D_Resurrect	
	698515743	Play_2d_pv030_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv030_3D_EnemyDead	
	698960163	Play_2d_pv318_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv318_3D_Resurrect	
	699902834	Play_2d_pv094_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv094_3D	
	700111199	Play_2d_pv177_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv177_3D_Dead	
	701060155	Play_2d_pv171_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv171_3D_EnemyDead	
	702041022	Play_SP_Normal_Jibaku			\Default Work Unit\SE\SKILL\Play_SP_Normal_Jibaku	
	703165110	Play_SP_Esper_Saikobureiku			\Default Work Unit\SE\SKILL\Play_SP_Esper_Saikobureiku	
	703803426	Play_2d_pv050_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv050_3D	
	705197429	Play_2d_pv330_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv330_3D_BossDead	
	706301073	Play_2d_pv092_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv092_3D_Dead	
	708991578	Play_Voice_2d_pv488			\Default Work Unit\VOICE\Play_Voice_2d_pv488	
	709358729	Play_SP_Iwa_Rokkuburasuto			\Default Work Unit\SE\SKILL\Play_SP_Iwa_Rokkuburasuto	
	710846180	Play_2d_pv123_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv123_3D_EnemyDead	
	710949303	Play_2d_pv444_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv444_3D_BossDead	
	716635948	Play_2d_pv357_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv357_3D_BossDead	
	717845657	Play_2d_pv253_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv253_3D	
	718590628	Play_2d_pv223_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv223_3D_BossDead	
	721810701	Play_2d_pv091_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv091_3D_BossDead	
	722797353	Play_2d_pv546_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv546_3D_EnemyDead	
	723587683	Play_2d_pv276_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv276_3D_EnemyDead	
	723666923	Play_2d_pv303_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv303_3D_Resurrect	
	725622126	Play_Voice_2d_pv710			\Default Work Unit\VOICE\Play_Voice_2d_pv710	
	725622127	Play_Voice_2d_pv711			\Default Work Unit\VOICE\Play_Voice_2d_pv711	
	726607824	Play_Voice_2d_pv158			\Default Work Unit\VOICE\Play_Voice_2d_pv158	
	726607825	Play_Voice_2d_pv159			\Default Work Unit\VOICE\Play_Voice_2d_pv159	
	726607832	Play_Voice_2d_pv150			\Default Work Unit\VOICE\Play_Voice_2d_pv150	
	726607833	Play_Voice_2d_pv151			\Default Work Unit\VOICE\Play_Voice_2d_pv151	
	726607834	Play_Voice_2d_pv152			\Default Work Unit\VOICE\Play_Voice_2d_pv152	
	726607835	Play_Voice_2d_pv153			\Default Work Unit\VOICE\Play_Voice_2d_pv153	
	726607836	Play_Voice_2d_pv154			\Default Work Unit\VOICE\Play_Voice_2d_pv154	
	726607837	Play_Voice_2d_pv155			\Default Work Unit\VOICE\Play_Voice_2d_pv155	
	726607838	Play_Voice_2d_pv156			\Default Work Unit\VOICE\Play_Voice_2d_pv156	
	726607839	Play_Voice_2d_pv157			\Default Work Unit\VOICE\Play_Voice_2d_pv157	
	732120144	Play_SP_Kusa_Yadoriginotane			\Default Work Unit\SE\SKILL\Play_SP_Kusa_Yadoriginotane	
	733641026	Play_ME_GAME_OVER			\Default Work Unit\ME\Play_ME_GAME_OVER	
	734812713	Play_2d_pv472_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv472_3D_EnemyDead	
	740379366	Play_SE_BASE_TREASURE_TOUCH			\Default Work Unit\SE\BASE\Play_SE_BASE_TREASURE_TOUCH	
	742399683	Play_Voice_2d_pv702			\Default Work Unit\VOICE\Play_Voice_2d_pv702	
	742546864	Play_Voice_2d_pv468			\Default Work Unit\VOICE\Play_Voice_2d_pv468	
	742546873	Play_Voice_2d_pv461			\Default Work Unit\VOICE\Play_Voice_2d_pv461	
	743385410	Play_Voice_2d_pv149			\Default Work Unit\VOICE\Play_Voice_2d_pv149	
	743385411	Play_Voice_2d_pv148			\Default Work Unit\VOICE\Play_Voice_2d_pv148	
	743385416	Play_Voice_2d_pv143			\Default Work Unit\VOICE\Play_Voice_2d_pv143	
	743385417	Play_Voice_2d_pv142			\Default Work Unit\VOICE\Play_Voice_2d_pv142	
	743385418	Play_Voice_2d_pv141			\Default Work Unit\VOICE\Play_Voice_2d_pv141	
	743385419	Play_Voice_2d_pv140			\Default Work Unit\VOICE\Play_Voice_2d_pv140	
	743385420	Play_Voice_2d_pv147			\Default Work Unit\VOICE\Play_Voice_2d_pv147	
	743385421	Play_Voice_2d_pv146			\Default Work Unit\VOICE\Play_Voice_2d_pv146	
	743385422	Play_Voice_2d_pv145			\Default Work Unit\VOICE\Play_Voice_2d_pv145	
	743385423	Play_Voice_2d_pv144			\Default Work Unit\VOICE\Play_Voice_2d_pv144	
	748243836	Play_SE_BASE_COOK_START			\Default Work Unit\SE\BASE\Play_SE_BASE_COOK_START	
	750039430	Play_2d_pv068_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv068_3D_EnemyDead	
	750092508	Play_2d_pv737_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv737_3D_Resurrect	
	751626979	Play_2d_pv035_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv035_3D_Resurrect	
	752877566	Play_SE_STORY_OP_BREAKDOWN			\Default Work Unit\SE\STORY\Play_SE_STORY_OP_BREAKDOWN	
	753389802	Play_2d_pv082_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv082_3D_EnemyDead	
	753948971	Play_2d_pv251_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv251_3D_Resurrect	
	755693097	Play_SP_Mushi_Tonbogaeri			\Default Work Unit\SE\SKILL\Play_SP_Mushi_Tonbogaeri	
	756830500	Play_2d_pv159_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv159_3D_BossDead	
	758152928	Play_SP_Denki_Kaminaripanti			\Default Work Unit\SE\SKILL\Play_SP_Denki_Kaminaripanti	
	758211841	Play_2d_pv064_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv064_3D	
	758251325	Play_2d_pv272_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv272_3D_Dead	
	758908169	Play_2d_pv019_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv019_3D	
	759177404	Play_Voice_2d_pv778			\Default Work Unit\VOICE\Play_Voice_2d_pv778	
	759324457	Play_Voice_2d_pv472			\Default Work Unit\VOICE\Play_Voice_2d_pv472	
	760163126	Play_Voice_2d_pv178			\Default Work Unit\VOICE\Play_Voice_2d_pv178	
	760163128	Play_Voice_2d_pv176			\Default Work Unit\VOICE\Play_Voice_2d_pv176	
	760163129	Play_Voice_2d_pv177			\Default Work Unit\VOICE\Play_Voice_2d_pv177	
	760163131	Play_Voice_2d_pv175			\Default Work Unit\VOICE\Play_Voice_2d_pv175	
	760163134	Play_Voice_2d_pv170			\Default Work Unit\VOICE\Play_Voice_2d_pv170	
	760163135	Play_Voice_2d_pv171			\Default Work Unit\VOICE\Play_Voice_2d_pv171	
	761619276	Play_2d_pv098_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv098_3D_BossDead	
	764720579	Play_2d_pv196_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv196_3D_BossDead	
	765624870	Play_2d_pv252_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv252_3D	
	765964331	Play_2d_pv145_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv145_3D_Resurrect	
	768025143	Play_2d_pv228_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv228_3D	
	773532116	Play_2d_pv134_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv134_3D_Dead	
	773764808	Play_SP_Dragon_Tatumaki			\Default Work Unit\SE\SKILL\Play_SP_Dragon_Tatumaki	
	774216084	Play_2d_pv329_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv329_3D_EnemyDead	
	774985772	Play_2d_pv084_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv084_3D_EnemyDead	
	776102038	Play_Voice_2d_pv448			\Default Work Unit\VOICE\Play_Voice_2d_pv448	
	776102042	Play_Voice_2d_pv444			\Default Work Unit\VOICE\Play_Voice_2d_pv444	
	776102043	Play_Voice_2d_pv445			\Default Work Unit\VOICE\Play_Voice_2d_pv445	
	776102045	Play_Voice_2d_pv443			\Default Work Unit\VOICE\Play_Voice_2d_pv443	
	776940689	Play_Voice_2d_pv160			\Default Work Unit\VOICE\Play_Voice_2d_pv160	
	779290224	Play_2d_pv328_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv328_3D_Resurrect	
	781833033	Play_2d_pv043_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv043_3D_EnemyDead	
	782901105	Play_2d_pv028_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv028_3D	
	787001132	Play_2d_pv710_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv710_3D_EnemyDead	
	793718272	Play_Voice_2d_pv114			\Default Work Unit\VOICE\Play_Voice_2d_pv114	
	793718273	Play_Voice_2d_pv115			\Default Work Unit\VOICE\Play_Voice_2d_pv115	
	793718274	Play_Voice_2d_pv116			\Default Work Unit\VOICE\Play_Voice_2d_pv116	
	793718275	Play_Voice_2d_pv117			\Default Work Unit\VOICE\Play_Voice_2d_pv117	
	793718276	Play_Voice_2d_pv110			\Default Work Unit\VOICE\Play_Voice_2d_pv110	
	793718277	Play_Voice_2d_pv111			\Default Work Unit\VOICE\Play_Voice_2d_pv111	
	793718278	Play_Voice_2d_pv112			\Default Work Unit\VOICE\Play_Voice_2d_pv112	
	793718279	Play_Voice_2d_pv113			\Default Work Unit\VOICE\Play_Voice_2d_pv113	
	793718284	Play_Voice_2d_pv118			\Default Work Unit\VOICE\Play_Voice_2d_pv118	
	793718285	Play_Voice_2d_pv119			\Default Work Unit\VOICE\Play_Voice_2d_pv119	
	794957324	Play_2d_pv108_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv108_3D	
	801193960	Play_2d_pv004_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv004_3D_Dead	
	802548065	Play_2d_pv200_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv200_3D	
	805435690	Play_SP_Honoo_Hinoko_Hit			\Default Work Unit\SE\SKILL\Play_SP_Honoo_Hinoko_Hit	
	807627479	Play_2d_pv096_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv096_3D_EnemyDead	
	809657325	Play_Voice_2d_pv429			\Default Work Unit\VOICE\Play_Voice_2d_pv429	
	810448272	Play_BGM_Cave_1			\Default Work Unit\BGM\Play_BGM_Cave_1	
	810448274	Play_BGM_Cave_3			\Default Work Unit\BGM\Play_BGM_Cave_3	
	810448275	Play_BGM_Cave_2			\Default Work Unit\BGM\Play_BGM_Cave_2	
	810495984	Play_Voice_2d_pv107			\Default Work Unit\VOICE\Play_Voice_2d_pv107	
	810495985	Play_Voice_2d_pv106			\Default Work Unit\VOICE\Play_Voice_2d_pv106	
	810495986	Play_Voice_2d_pv105			\Default Work Unit\VOICE\Play_Voice_2d_pv105	
	810495987	Play_Voice_2d_pv104			\Default Work Unit\VOICE\Play_Voice_2d_pv104	
	810495988	Play_Voice_2d_pv103			\Default Work Unit\VOICE\Play_Voice_2d_pv103	
	810495989	Play_Voice_2d_pv102			\Default Work Unit\VOICE\Play_Voice_2d_pv102	
	810495990	Play_Voice_2d_pv101			\Default Work Unit\VOICE\Play_Voice_2d_pv101	
	810495991	Play_Voice_2d_pv100			\Default Work Unit\VOICE\Play_Voice_2d_pv100	
	810495998	Play_Voice_2d_pv109			\Default Work Unit\VOICE\Play_Voice_2d_pv109	
	810495999	Play_Voice_2d_pv108			\Default Work Unit\VOICE\Play_Voice_2d_pv108	
	810914899	Play_2d_pv570_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv570_3D	
	814296789	Play_2d_pv711_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv711_3D_Dead	
	817029910	Play_2d_pv018_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv018_3D	
	819642839	Play_2d_pv702_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv702_3D_EnemyDead	
	821282512	Play_2d_pv702_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv702_3D	
	823809932	Play_SP_Mizu_Haidoroponpu			\Default Work Unit\SE\SKILL\Play_SP_Mizu_Haidoroponpu	
	824242382	Play_2d_pv378_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv378_3D_EnemyDead	
	827273570	Play_Voice_2d_pv138			\Default Work Unit\VOICE\Play_Voice_2d_pv138	
	827273571	Play_Voice_2d_pv139			\Default Work Unit\VOICE\Play_Voice_2d_pv139	
	827273576	Play_Voice_2d_pv132			\Default Work Unit\VOICE\Play_Voice_2d_pv132	
	827273577	Play_Voice_2d_pv133			\Default Work Unit\VOICE\Play_Voice_2d_pv133	
	827273578	Play_Voice_2d_pv130			\Default Work Unit\VOICE\Play_Voice_2d_pv130	
	827273579	Play_Voice_2d_pv131			\Default Work Unit\VOICE\Play_Voice_2d_pv131	
	827273580	Play_Voice_2d_pv136			\Default Work Unit\VOICE\Play_Voice_2d_pv136	
	827273581	Play_Voice_2d_pv137			\Default Work Unit\VOICE\Play_Voice_2d_pv137	
	827273582	Play_Voice_2d_pv134			\Default Work Unit\VOICE\Play_Voice_2d_pv134	
	827273583	Play_Voice_2d_pv135			\Default Work Unit\VOICE\Play_Voice_2d_pv135	
	828202490	Play_2d_pv135_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv135_3D_BossDead	
	829242657	Play_2d_pv270_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv270_3D_EnemyDead	
	830302534	Play_2d_pv129_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv129_3D_EnemyDead	
	832035433	Play_2d_pv103_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv103_3D	
	832252571	Play_2d_pv223_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv223_3D_Dead	
	833169503	Play_SP_Mizu_Akuazyetto			\Default Work Unit\SE\SKILL\Play_SP_Mizu_Akuazyetto	
	837915766	Play_2d_pv279_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv279_3D_EnemyDead	
	841227075	Play_SP_Hagane_Rasutaakanon			\Default Work Unit\SE\SKILL\Play_SP_Hagane_Rasutaakanon	
	841235199	Play_2d_pv552_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv552_3D_Resurrect	
	844051156	Play_Voice_2d_pv129			\Default Work Unit\VOICE\Play_Voice_2d_pv129	
	844051157	Play_Voice_2d_pv128			\Default Work Unit\VOICE\Play_Voice_2d_pv128	
